award_id,dollars_obligated,awarding_agency_name,recipient_duns,recipient_name,contract_pricing_code,contract_pricing,naics_code,naics_description,extent_competed,solicitation_procedures,awarding_agency_abbr
SPE7LX19F3786,13113.44,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7LX19F3788,11066,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE4A419V6881,834.46,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE5E219V7177,215.54,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE5EK19V4793,201.08,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,332439,OTHER METAL CONTAINER MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7M019V8030,0,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,325211,PLASTICS MATERIAL AND RESIN MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7M319P4069,9860,DEPARTMENT OF DEFENSE (DOD),80274743,"DIAMOND INDUSTRIAL, INC",J,FIRM FIXED PRICE,332996,FABRICATED PIPE AND PIPE FITTING MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7MC19V8599,26197.39,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE8E619V0585,34.06,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,323117,BOOKS PRINTING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
W15QKN18P1073,41660,DEPARTMENT OF DEFENSE (DOD),51154354,"ADVANT-EDGE SOLUTIONS OF MIDDLE ATLANTIC, INC.",J,FIRM FIXED PRICE,562111,SOLID WASTE COLLECTION,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
W91YTZ19P0195,0,DEPARTMENT OF DEFENSE (DOD),75546671,"NIXON UNIFORM SERVICE, INC.",J,FIRM FIXED PRICE,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE2D619F6V2N,2564.2,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F6W6Q,157.26,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F6W6W,388.26,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F6X1H,679.35,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F6X2L,35.49,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F6X3K,48.29,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F6X4D,310.6,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE30019F5MEP,39.64,DEPARTMENT OF DEFENSE (DOD),11038254,"HY-POINT DAIRY FARMS, INC.",J,FIRM FIXED PRICE,311511,FLUID MILK MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE4A719F9046,11307.36,DEPARTMENT OF DEFENSE (DOD),27800528,FIRST STATE MANUFACTURING INC.,J,FIRM FIXED PRICE,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7LX19F3822,6556.72,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
47QSWA19F4JQY,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F4JRB,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F4JRU,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F4KCK,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F4KP0,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSHA19P0DVL,885,GENERAL SERVICES ADMINISTRATION (GSA),93729630,"SSS CLUTCH COMPANY, INC.",J,FIRM FIXED PRICE,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
47QSHA19P0DVM,1770,GENERAL SERVICES ADMINISTRATION (GSA),93729630,"SSS CLUTCH COMPANY, INC.",J,FIRM FIXED PRICE,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
47QSHA19P0DVN,885,GENERAL SERVICES ADMINISTRATION (GSA),93729630,"SSS CLUTCH COMPANY, INC.",J,FIRM FIXED PRICE,333613,MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
47QSWA19F4L6E,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F4L6P,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
SPE8E919V1654,2921.08,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,333914,"MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING",COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE4A619PG851,0,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,335932,NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
12639519F0665,15996.36,DEPARTMENT OF AGRICULTURE (USDA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,USDA
36C24419C0083,230500,DEPARTMENT OF VETERANS AFFAIRS (VA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",J,FIRM FIXED PRICE,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SEALED BID,VA
12905B19P0073,17832,DEPARTMENT OF AGRICULTURE (USDA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,USDA
75N91019P00305,19155.6,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
75N91019F00200,24946.2,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
V797P2211D,0,DEPARTMENT OF VETERANS AFFAIRS (VA),785395237,ASTRAZENECA LIMITED PARTNERSHIP,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,VA
15JA1519F00000018,52166,DEPARTMENT OF JUSTICE (DOJ),929557387,"CORPORATE INTERIORS, INC.",J,FIRM FIXED PRICE,337211,WOOD OFFICE FURNITURE MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,DOJ
47QMCD19PS079,2767.74,GENERAL SERVICES ADMINISTRATION (GSA),962117391,"KNS09, INC.",J,FIRM FIXED PRICE,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
19FS1A19S0153,11900,DEPARTMENT OF STATE (DOS),136559239,"POWERS, ROSS & ASSOCIATES LLC",J,FIRM FIXED PRICE,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOS
SPE2D619F5K8B,58.96,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE7LX19F3676,16065.98,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7L019V5504,55.41,DEPARTMENT OF DEFENSE (DOD),968014154,NAPA M3 INC.,J,FIRM FIXED PRICE,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7M518V172Y,18484.44,DEPARTMENT OF DEFENSE (DOD),866954159,DIMO CORP.,J,FIRM FIXED PRICE,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7MC19V8128,0,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
W56KGZ19P6027,91085,DEPARTMENT OF DEFENSE (DOD),78289195,"DARI CONCEPTS, LLC",J,FIRM FIXED PRICE,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
W911S219P1143,11925,DEPARTMENT OF DEFENSE (DOD),107122221,AKSU PARTS LLC,J,FIRM FIXED PRICE,335911,STORAGE BATTERY MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE2D619F5M3G,36.88,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5M6V,144.54,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5N4F,776.52,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5P3W,147.52,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5P9P,258.84,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5P9V,388.26,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5Q1E,709.1,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5Q4X,30.05,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5Q7A,238.2,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE30019F5BRD,152.9,DEPARTMENT OF DEFENSE (DOD),11038254,"HY-POINT DAIRY FARMS, INC.",J,FIRM FIXED PRICE,311511,FLUID MILK MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE5EK19P1838,8572.5,DEPARTMENT OF DEFENSE (DOD),80274743,"DIAMOND INDUSTRIAL, INC",J,FIRM FIXED PRICE,332510,HARDWARE MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7MC19V6428,0,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,332911,INDUSTRIAL VALVE MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7MC19V7691,0,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,332912,FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE8E519P0776,9876.96,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE2D619F5R4R,70.91,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5R5D,101.52,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5T0D,66.21,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5T7N,138.84,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5T8W,86.28,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5V2V,180.3,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5V5E,253.7,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE7LX19F3704,19670.16,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
W912KC19C0015,342552.69,DEPARTMENT OF DEFENSE (DOD),77073658,"OPPORTUNITY CENTER, INCORPORATED",J,FIRM FIXED PRICE,561210,FACILITIES SUPPORT SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,DOD
FA449715P0028,93000,DEPARTMENT OF DEFENSE (DOD),65722589,WIDGEON ENTERPRISES INC,J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
FA449719PA019,86575,DEPARTMENT OF DEFENSE (DOD),80069447,KERRIGAN CONSTRUCTION INC.,J,FIRM FIXED PRICE,561730,LANDSCAPING SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7MC19V8210,5345.44,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,333912,AIR AND GAS COMPRESSOR MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE8E519V2760,2899.35,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,333515,CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE8ES19V0924,0,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,325520,ADHESIVE MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
W56KGZ19P6035,650970,DEPARTMENT OF DEFENSE (DOD),78289195,"DARI CONCEPTS, LLC",J,FIRM FIXED PRICE,561210,FACILITIES SUPPORT SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE2D619F5Y7C,2070.72,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F5Z8R,780.08,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F6A6G,166.11,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
47QSWA19F4CCE,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F4DP0,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F4DPP,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
68HE0319F0014,70000,ENVIRONMENTAL PROTECTION AGENCY (EPA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",Y,TIME AND MATERIALS,562910,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,EPA
HHSF223201610245G,67687.69,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
HHSN271201400123C,265275.46,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),946776036,"QPS, LLC",J,FIRM FIXED PRICE,541380,TESTING LABORATORIES,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,HHS
19PM0719F0061,73385.7,DEPARTMENT OF STATE (DOS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,DOS
75F40119F80070,17095.8,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
N3239819P0227,26753.5,DEPARTMENT OF DEFENSE (DOD),16855343,MOOR INSTRUMENTS INC,J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
